subject_id,window_id,start_time,frac_W,frac_N1,frac_N2,frac_N3,frac_R,is_W,is_N1,is_N2,is_N3,is_R,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,trans_N1_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N2_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N3_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_R_W,trans_R_N1,trans_R_N2,trans_R_N3,SDNN,RMSSD,LF,HF,LF/HF
16,63,18900,0.0,0.1,0.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.83785221181533,78.94433529121824,0.0031458140951126563,0.0017822737030148712,1.765056674399245
16,64,19200,0.1,0.1,0.0,0.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.89685206670092,91.02949117451962,0.0006878398200178722,0.0004558719456750043,1.50884437295082
16,65,19500,0.1,0.5,0.0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.349142730296,145.1675031142592,0.007988576800328181,0.0020172911215699967,3.9600515339158946
16,66,19800,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.81255138346285,134.01517493948637,0.0014318320821489119,0.00463549703840979,0.3088842620941686
16,67,20100,0.0,0.2,0.0,0.0,0.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.32364080556658,114.82011175993247,0.0005332359958916122,0.0020369083302038088,0.261786938560096
16,68,20400,0.0,0.0,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.64788467626359,107.7828956627564,0.0008123256924639939,0.0014468442157918437,0.5614465493919233
16,69,20700,0.1,0.0,0.0,0.0,0.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.85906070248406,98.22568537012187,0.0005436904143573679,0.0017619917577428948,0.3085658102361576
16,70,21000,0.0,0.6,0.1,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.47075382371537,138.40155345974716,0.0011015473304418107,0.0028608227887315183,0.38504563609486414
16,71,21300,0.0,0.8,0.0,0.0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.70814720019433,131.73980668982617,0.00996156445407621,0.0027235929859802457,3.657508484326983
16,72,21600,0.0,0.6,0.2,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.883877750407,118.80164834636649,0.0009410127679344856,0.001616877620156691,0.5819938109127223
16,73,21900,0.0,0.4,0.6,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.36615597331638,135.6620213168234,0.002575215359421571,0.0009664938353663212,2.6644922762963215
16,74,22200,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.44883079038547,127.12874486136484,0.0013126205284897036,0.0006253540682966752,2.0990037404969457
16,75,22500,0.1,0.1,0.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.32845315394596,158.14250062844854,0.016575441431344862,0.014476720777927273,1.1449721028409638
16,76,22800,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.61018153431735,96.08058683568635,0.0004948524002907857,0.0004106084761480095,1.2051684975748267
16,77,23100,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.41988644525239,104.61918376238192,0.0006893974960760316,0.0008325276863962475,0.8280775610721347
16,78,23400,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.12235542616567,111.56845937272486,0.0005775410357537796,0.0009696253168819187,0.5956332056293789
16,79,23700,0.3,0.3,0.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.10938369461653,116.77989136286564,0.0036952494294725845,0.008030350159946223,0.4601604358305255
16,80,24000,0.3,0.5,0.2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.15742314734095,115.70480253169993,0.0030615565166547776,0.0033833146223630137,0.9048985561137349
16,81,24300,0.0,0.3,0.7,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.48714829883667,110.62078875196005,0.0003320791025632088,0.0028806396922044465,0.11527963856843235
16,82,24600,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.88822006774727,115.26101851481754,0.0009981513277168002,0.0026053241950561336,0.3831198165705801
16,83,24900,0.0,0.2,0.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.74532816495288,100.25686074825917,0.00023062932717130442,0.0007145510089211223,0.3227611805062374
16,84,25200,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.63393817925692,131.44231294625732,0.0025436993848538493,0.005719202930830015,0.4447646666184457
16,85,25500,0.0,0.2,0.8,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.30690769646307,146.96208064290408,0.0007516909275085794,0.005535573111545036,0.13579279188650709
16,86,25800,0.0,0.3,0.7,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,141.87429509699209,145.63368680262897,0.0020305740389854267,0.005282130604666904,0.3844232925992705
