HF,LF,LF/HF,RMSSD,SDNN,SampEn,is_N1,is_N2,is_N3,is_R,is_W,subject_id,trans_L_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N1_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N2_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_N3_W,trans_R_L,trans_R_N1,trans_R_N2,trans_R_N3,trans_R_W,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,window_id
-8.432934956685806,-6.196428367550525,9.399176128443672,38.93141626523594,64.50682920442065,1.2786317578937143,1,1,0,0,1,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,30
-8.892672803779318,-6.709076367796622,8.935940031593827,32.29081865947136,45.0362099408063,1.6043432961234632,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31
-8.89926172548737,-7.413486693548376,4.4436183635661655,29.49341321760317,41.000272512953536,1.6312811100045137,0,1,1,0,0,24,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,32
-8.231422698275868,-6.007114791585801,9.278183331794343,51.938778564284526,81.8163321603586,1.4450116773800576,1,1,0,0,1,24,,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,33
-8.164681155966017,-6.1158683375780605,7.78252252621846,45.48568528183063,111.43185015026154,1.016052998149934,1,1,0,0,1,24,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,34
-8.315355698889233,-6.272465183390716,7.740413446422615,42.91250422505369,78.33493252779374,1.426691340647212,0,1,0,0,1,24,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,35
-8.3577857345547,-5.80841716630808,12.849536994939731,49.26123456391912,78.36347746650956,1.1793863049864732,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36
-8.641330728642084,-6.654570977844194,7.327688115238411,33.918604011880745,48.92653605068133,1.6031061678025889,1,1,0,0,0,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37
-8.555778067914448,-6.237311844245617,10.207929860844285,41.67496754300554,120.5242999890876,0.9310623055148812,1,1,0,0,1,24,,0,0,0,1,1,0,0,1,0,0,0,0,,0,0,0,0,1,1,0,0,38
-8.04837756914744,-5.838898749736348,9.136423243669736,52.422077589086925,77.06178472425185,1.2577056001044495,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,39
-8.226056923476111,-5.957290733487102,9.699978056107176,47.464883115498886,133.40899212186395,0.936959482155186,1,1,0,0,1,24,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,40
-8.3749482228634,-6.199083584786483,8.843818099780538,45.60176789908438,62.55863468764149,1.5666723695455094,1,1,0,0,1,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,41
-8.363581047691406,-6.57588883683121,5.9970735763743725,40.73129403995366,56.76968117653026,1.4182866043396518,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42
-8.868752392891832,-7.149095806510499,5.615409983454715,30.85443491372289,50.04533753526335,1.4685699455338397,0,1,0,1,0,24,,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,43
-8.740256440614122,-6.3088949368846095,11.43960003394293,39.00584922499604,65.75853667147756,1.325773646062142,1,0,0,1,0,24,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,44
-8.888721407604717,-7.253607261390176,5.160203951410762,32.34053358181869,62.78372505435976,1.3502969120844843,0,0,0,1,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,45
-8.381525274426531,-6.278847563854605,8.219584123492249,40.76058602543431,78.72177863846485,1.0165993217089349,0,0,0,1,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,46
-8.579055667869795,-6.314864785527261,9.669448531704438,34.4833566636085,66.75275097764636,1.1993853045160896,1,1,0,1,1,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,47
-8.573867624113412,-6.768611370694592,6.108561903091182,33.76526741473681,49.90317901958888,1.440824947133259,1,1,0,0,0,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,48
-9.29342756213967,-7.971065534688451,3.7825096590603215,22.717143131490783,27.895344325661004,1.5774823136454457,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,49
-9.44674339379467,-6.989812041941511,11.80582437015014,24.545470711536595,128.34764450583432,0.5700375721976624,0,1,1,0,1,24,,0,0,0,0,0,1,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,50
-7.747980571892092,-5.465396485541535,9.822417426944297,59.40138968508104,85.09209628403856,1.401657246269858,1,1,0,0,0,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,51
-9.043013032226751,-7.737378364952292,3.712980004827236,27.24330747541825,40.7464770711115,1.5936066185058626,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,52
-9.295077590936804,-8.717112191100611,1.7910179354051154,23.985039980345896,24.27498267633188,2.003451142763475,0,1,1,0,0,24,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,53
-9.226642583384098,-8.076948330107406,3.179379443418625,24.390901662666018,28.75521146842488,1.754920418409261,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,54
-9.366687864153816,-8.45954861547001,2.4947022033800623,21.932026653206563,22.013331771671787,2.042624403142627,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55
-9.322158678586336,-7.85370044459262,4.380337444608945,25.495299748805955,35.15573184187336,1.513076892708667,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,56
-9.236105985178463,-7.969701476761077,3.5744893822051904,24.056399249163302,29.09087143427434,2.101009462987241,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,57
-9.351447213039965,-7.621676434026558,5.693407930200556,23.60303143211999,31.580336378987848,1.712387809553474,0,0,1,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,58
-8.882243492788882,-6.909042197708124,7.238604972108003,27.37014797181393,107.55448523123296,0.8493420723153957,0,0,1,0,1,24,,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,59
-8.317910088534418,-6.220863395219072,8.171466842190917,39.76555381329654,77.68390650449751,1.2645360858571193,1,1,0,0,1,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,60
-8.392475242092122,-6.672409118157076,5.605223959093926,35.98998208409334,50.74298801796708,1.547622807162015,1,1,0,0,0,24,,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,61
-8.507938980700903,-6.2732806049282654,9.384827364595766,37.01485229971732,125.60509474767288,0.846013231233138,1,1,0,0,1,24,,1,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,62
-8.408578003296885,-6.666633276722387,5.729648237505606,36.12843390269407,105.51303230705,0.9826084046386524,1,1,0,0,1,24,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,63
-8.935796128035648,-7.196548342551611,5.728995918956405,30.84312100318407,47.417420881940046,1.2287700417068723,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,64
-9.035532115356215,-7.1324561170612135,6.75481032800341,32.36781384536087,48.9589431186941,1.557760128034374,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,65
-8.806401183740155,-6.46245758454989,10.485590669213716,31.08872034071514,104.4743501758992,0.8772702710340772,0,1,0,0,1,24,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,66
-8.866161851200436,-6.524365560000412,10.46700339044101,34.02770574622128,56.973195892868254,1.3863082841395151,0,1,0,0,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,67
-8.584796498590293,-6.43238226658678,8.64651587173154,34.35500933879528,117.27797981349498,0.881919992945057,0,1,0,0,1,24,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,68
-8.911483085532454,-6.422578751199905,12.13062017299238,36.02315878376238,54.6520445099597,1.700834192917289,1,1,0,0,1,24,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,69
-8.639745801380759,-6.381348438038129,9.616442467353894,41.97151414968855,59.92423423470924,1.4655481810105022,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,70
-8.322915636153574,-6.315709768256202,7.469127304984303,40.68320311701732,56.98313497098253,1.6449495355615795,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,71
-8.82329447232754,-6.80341437403687,7.582117653039377,33.383922395547955,47.61661060376475,1.4243292820790332,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,72
-8.912236533568972,-7.143095342918047,5.902198891704824,34.66158942176522,49.40630041475264,1.5302615286124173,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,73
-8.686064887732549,-6.52294691670719,8.74405981118435,37.94509243014597,51.345045830100034,1.6175663085370071,0,1,0,1,0,24,,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,74
-9.3050996939067,-7.049418846686489,9.636739412826802,25.113718197411004,65.43033622202489,1.257012459819895,1,0,0,1,1,24,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,75
-8.348056560518366,-6.07991707383774,9.698132134501527,42.50535471280212,65.39686198375213,1.1681287354876866,1,0,0,1,0,24,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,76
-8.263902062179918,-6.277227092113923,7.315762584961587,38.91502679362163,96.60608705602012,1.0726487160803082,1,1,0,1,1,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,77
-8.953160352210988,-6.674415260639701,9.832716390833149,35.7859849486079,61.48844538092112,1.281217224076268,0,0,0,1,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,78
-8.396165433279675,-6.149288081113615,9.495791943749332,44.69657237511505,89.88160895696745,0.8788166268408363,0,0,0,1,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,79
-8.105084250428801,-6.771251406167771,3.804850939096431,41.69347855310934,53.267855750332565,1.4753557608822707,1,1,0,0,1,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,80
-8.141720251662164,-6.355123543949054,5.986230066263756,43.133077395492,148.26291170833397,0.6411448666909727,0,1,0,0,1,24,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,81
-8.458976929788264,-6.221743126209734,9.407041336238205,41.52240176687472,55.13363929419451,1.4316658186458762,1,1,0,0,1,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,82
-8.845245078449171,-6.753621180981911,8.147669054530121,34.67778643694188,56.94862235983437,1.3115168426812251,1,1,0,0,1,24,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,83
-8.83363685387064,-6.436728522560858,11.05815999276366,39.39964544361901,68.5495199667498,1.3358652114173923,1,1,0,0,1,24,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,84
-8.862971169858815,-6.692929166161101,8.813860323069258,36.14479997027773,52.53722310819806,1.5435501060911947,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,85
-7.6640030873254705,-6.727742003279332,2.5537376118675503,44.181020210173486,48.29190914070272,1.3703219001665647,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,86
-9.486256017643903,-7.681650323512086,6.145377074885707,23.733827029279443,45.77528315685221,1.3218097105851443,0,1,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,87
-9.488858815105086,-7.714591344986872,5.96151062486822,25.865788352166607,70.30567600545766,0.9301852438735078,0,1,0,0,1,24,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,88
-8.208451104630246,-6.580366731654028,5.109195308744339,44.713711377345625,126.0601949012608,0.9908522064389864,1,1,0,0,1,24,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,89
-8.053389120515467,-6.182980470360398,6.508268770938757,47.20116113389641,99.1295595162756,1.1116971042825667,1,1,0,1,1,24,,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,90
-7.893795111143516,-5.680008737932151,9.17220371559736,52.78797477772748,95.50007043883924,1.237224297985826,1,0,0,1,0,24,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,91
-8.588077363241243,-6.831742129084624,5.817029524201407,35.943652483381406,106.87637445405768,0.8561216918832879,1,0,0,1,1,24,,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,1,0,0,0,92
-7.925647997215909,-5.823359140264291,8.20482082585401,54.05045432648368,77.87117901250096,1.3256631712939675,1,0,0,1,0,24,,0,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,93
-8.205039583786501,-6.207375518902239,7.395218200071728,44.99016705438318,187.91942866437827,0.6376780225094203,0,0,0,1,1,24,,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,0,0,0,94
-8.710211365998887,-6.404255808283618,10.08888125142266,29.55982813710073,87.87624143369771,1.0742352600805656,0,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,95
-9.18362637656888,-6.822259577307703,10.699878923112328,66.60423193263028,192.0598837669462,0.4155165569735538,0,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,96
-5.508063557989525,-5.250581727004983,1.2937407640017358,140.4364966598867,158.53109778406903,1.5626228437721688,0,0,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9
-5.140224655080169,-5.39208943704375,0.7773118177564438,221.95039936175652,183.7260342352082,1.372210205381112,0,0,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10
-5.1602870564219945,-4.689394663684195,1.6015274484732815,254.83126717347608,252.34416653352724,1.0769364666595238,0,0,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11
-4.433251942469737,-4.395908960443905,1.038052196112604,259.985407386872,268.3546494941315,1.4393275296075636,0,0,0,0,1,25,1.0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,12
-4.819913484635229,-4.473132672133127,1.4145580354946707,210.4302035530492,261.903992632874,1.0883258548823975,1,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,13
-4.9933216112363485,-6.309846321799704,0.2679573679057428,176.49432345581428,216.15285220750928,1.3762296771377436,1,1,0,0,1,25,,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,15
-4.269099361984283,-4.372267387797619,0.9019684005286166,264.9890721017138,245.9439352713113,1.3255218554087986,1,1,0,0,1,25,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,16
-4.340293907994631,-4.625472240551397,0.7518611179337814,267.36500353035933,240.8149292239772,1.186722971193172,1,1,0,0,1,25,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,17
-4.737389659036043,-4.633463320227769,1.1095312248766107,221.61257774645057,205.37431763695483,1.2957844654127104,1,1,0,0,1,25,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,18
-4.534212314214534,-5.590087230598011,0.3478271713020904,215.45279440005152,175.6914050449217,1.1544966554139595,0,1,1,0,0,25,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19
-4.472186214424279,-5.514054956188343,0.3527381167884247,212.3031363942879,168.92825082559676,1.1784299872410642,0,0,1,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,20
-4.571731493239772,-5.693820022055148,0.3255338324026033,194.78809949201704,160.67420631205678,1.0144077525976327,0,0,1,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21
-4.395929936926106,-4.71233654786564,0.7287410623462824,273.03580438822945,230.26417889997376,1.4214647416893946,0,1,1,0,1,25,,0,0,0,0,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,22
-4.524978720876519,-4.694640827077103,0.8439355300654261,220.2070526756837,228.8235756867624,1.634843722580786,1,1,0,0,1,25,,1,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,23
-4.16169365103709,-4.325800325427073,0.8486417734811408,282.02899092849714,258.3183124347952,1.546985336804057,1,1,0,0,1,25,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,24
-4.931805897638335,-5.25712224304946,0.7222603186274678,201.55499524289385,211.8090640567888,1.5683362367485485,1,1,0,0,1,25,,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,25
-4.655637862012071,-4.747113280705452,0.9125745532934012,228.88881154465736,228.21513103689975,1.5599479662725022,1,1,0,0,1,25,,0,0,0,1,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,26
-4.14029939250533,-4.493158369184846,0.7026576005992617,274.5301660231933,243.6082687376175,1.8109353187012436,1,0,0,0,1,25,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,27
-5.140594537173354,-4.5680394330253895,1.772922963557289,162.17023983561322,213.11166137187985,1.228891645906255,1,0,0,0,1,25,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28
-3.9185459873651736,-4.380731349763932,0.6298869415530572,339.1079444951998,282.7053846424016,1.4003601736961515,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31
-3.7963110853394886,-4.189205837707772,0.6750853259105223,346.6575329958003,287.0932001397068,1.7008691861218812,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32
-3.632261901791391,-3.6411641423730896,0.9911369320314626,381.0176930045437,312.9127823187159,1.4368467780770169,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33
-3.391060842409086,-3.3352157986471886,1.0574355207626012,430.4715060971603,342.809327949128,1.3386187047422409,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,34
-6.020748680187332,-5.754090593327513,1.3057198922767868,99.70580949565397,143.34283282077757,1.0861121259038782,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,35
-4.954516353430061,-5.102742301407577,0.8622167327923245,180.1450431155446,176.46516041918863,1.5076296161579257,1,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,36
-4.468013969713129,-4.654642718163816,0.8297368817069445,246.74919790484844,205.2014676176393,1.3934995966003512,1,1,0,0,1,25,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,37
-4.304339435125683,-4.463925218268904,0.8524859153642356,265.40402489138097,231.68846368423416,1.3682445071634723,1,1,0,0,1,25,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,38
-4.246862767591074,-4.8617705715099815,0.540658641131439,260.1937604601634,227.743576869414,1.35114551149177,1,1,0,0,0,25,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,39
-4.038882897708719,-4.93161868177609,0.4095003041921226,258.1351205946264,212.5196803424312,1.0326726093328218,0,1,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,40
-4.660840339086001,-6.458060653922679,0.1656707969212207,176.83147555890994,144.23533054585212,1.3308119456444372,0,1,1,0,0,25,,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,41
-4.917720142420598,-6.140650693879828,0.2942697795246734,157.08736422763425,121.75331640397796,1.2568807398089863,0,0,1,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,42
-5.241420467045982,-5.433422869521267,0.8252718728807207,134.21614729060892,125.0750724881123,1.4168430524332865,0,1,1,0,0,25,,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,43
-6.054358606746042,-5.701923928999619,1.4227067886153453,92.44303497135849,133.8583394267177,0.9412225794994412,1,1,0,0,1,25,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,44
-4.879719990351244,-5.0234138738163,0.8661352354158921,164.8231912849308,151.97710158131852,1.3141021599425222,0,1,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,45
-5.376338173010811,-5.577916621731565,0.8173999645370379,134.2556815925832,131.00571553488848,1.5962401454026525,1,1,0,0,0,25,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,46
-7.31954335854178,-7.108854390289734,1.234882876949848,51.426809291282126,78.74726560383026,1.130494420020352,0,1,0,0,1,25,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,47
-5.721963036241621,-5.629646661631037,1.0967412938064944,116.38841878133738,139.714919763428,1.2983488725267327,1,1,0,0,1,25,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,48
-5.119664155383084,-4.896898688901896,1.2495692310264652,166.5277092294095,168.95005710231302,1.4929591728724596,1,1,0,0,1,25,,1,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,49
-5.165365113788639,-5.491600654320034,0.7215864424775646,194.1799054081733,182.516383531838,1.7979421444113166,1,1,0,0,1,25,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,0,0,0,50
-4.801032242645105,-4.612384790588663,1.2076403917223923,196.5801103290359,200.66243729429604,1.5533876943413782,0,1,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,51
-5.795034407305378,-5.7342331369146144,1.0627083156227102,112.97657320520064,135.99129723516117,1.7691484764182963,1,1,0,0,1,25,,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,1,1,0,0,52
-5.935260885638583,-4.851201526884455,2.957397524062299,109.99961078615854,140.52328359748518,1.16597196343411,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,53
-6.368270996345474,-6.3085104169403525,1.061618277905598,101.01242247196774,153.92603715145887,1.4573102268471902,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,54
-5.109601111428124,-4.85546982731547,1.2893889872104818,177.3376854594137,195.17134771689857,1.2683581274547815,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55
-3.7654961291617512,-3.533530977589712,1.2610870566314842,314.2087337093021,272.5500110776353,0.9416484812720448,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,56
-4.508609214566211,-4.717746115853296,0.8112670260985534,241.350720926435,238.35959580883195,1.4105132048083275,1,0,0,0,1,25,,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,57
-4.738913306755808,-4.603803507549356,1.1446789987253876,224.27137819857884,230.20594644309085,1.4978559867308967,1,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,58
-4.728947932808659,-4.2320638919168125,1.64366476589697,183.6888613553218,296.924925388639,0.4528923215599194,1,1,0,0,1,25,,1,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,59
-4.559942110471982,-4.319664433834861,1.271628157185875,267.0950942114372,243.9377756948992,1.4333829862841487,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,62
-4.352323848164132,-4.459238217437692,0.8985947426882446,260.1121065711185,238.44513758055325,1.1361523200701376,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,63
-4.921097092698308,-4.7818788623896,1.1493953911020056,201.8926248533745,199.7131228024537,1.1733378175138778,0,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,64
-4.257740101332811,-4.872490707542232,0.5407432980554974,273.58341066533177,243.8031607541724,1.5677387701356107,1,0,0,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,65
-4.3060640124513645,-4.16604031293774,1.15031220546946,271.98872035461284,292.37627930671886,1.2672895973146516,1,1,0,0,1,25,,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,66
-4.238009673987976,-3.818854334688152,1.5207126269585645,266.57346539252137,270.150332255809,1.3170906222964665,1,1,0,0,0,25,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,67
-4.175825605592999,-4.394952119369637,0.8032072833794861,281.7435644164884,273.61143074056884,1.2346977612997447,1,1,0,0,0,25,,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,68
-4.5967023386184325,-5.4458319483057664,0.4277303672923027,214.4564126837637,196.92565995417544,1.3072444525118931,0,1,0,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,69
-4.395014353765241,-4.776567652712736,0.6827742827571299,240.7888140346305,201.14206398864724,1.46237666757733,0,1,1,0,0,25,,0,0,0,0,0,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,70
-4.679481999182783,-6.540431954038507,0.1554338467952997,181.0850371996881,134.6698493864137,1.6526424485066042,0,0,1,0,0,25,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,71
-4.784095134966537,-5.929392059024866,0.3180478867135798,191.38501044283808,180.2695567933102,1.2069811751781452,0,0,1,0,1,25,,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,72
-4.646916417637212,-4.8106214743342965,0.8489766434296935,212.23336212777545,207.15619044820647,1.5747846380251709,1,1,0,0,1,25,,1,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,73
-5.047089707260265,-5.392259764020327,0.7080545083652988,168.91854156438447,150.41635194781858,1.7843232575436156,1,1,0,1,0,25,,1,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,74
