subject_id,window_id,start_time,frac_W,frac_N1,frac_N2,frac_N3,frac_R,is_W,is_N1,is_N2,is_N3,is_R,trans_W_N1,trans_W_N2,trans_W_N3,trans_W_R,trans_N1_W,trans_N1_N2,trans_N1_N3,trans_N1_R,trans_N2_W,trans_N2_N1,trans_N2_N3,trans_N2_R,trans_N3_W,trans_N3_N1,trans_N3_N2,trans_N3_R,trans_R_W,trans_R_N1,trans_R_N2,trans_R_N3,SDNN,RMSSD,LF,HF,LF/HF
28,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.5203630607284,259.86354082551503,0.0036191481027738,0.0074390283665134,0.4865081734417563
28,1,300,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.072179936639536,26.956838481907173,0.0003325011144718,0.0007114664881089,0.467346136506846
28,2,600,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.203262163232864,29.8419379755371,0.0003987210313422,0.0002243592452789,1.777154450874305
28,3,900,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.091217949402434,26.267987034737597,0.0002227031521044,0.0002540781575663,0.8765143538412616
28,4,1200,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.61643333549702,38.25615196625016,5.6322404880201706e-05,0.0001157640373489,0.4865276485687222
28,5,1500,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.85695566517207,30.183629181871183,0.0001142809274115,0.0004156972110644,0.2749138660780019
28,6,1800,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.85223034856397,33.277337455373065,7.623922216718513e-05,0.0001902677542047,0.4006943924147649
28,7,2100,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.311549248389575,36.9824078781035,0.0001481556312741,0.0002953962716627,0.5015487515810872
28,8,2400,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.749765969976686,43.78912170262719,0.0001819443396278,0.0002746015503961,0.6625757915980326
28,9,2700,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.39617772530823,39.6912383535004,8.41374701201927e-05,0.000172238264454,0.4884946465693511
